Número de comprobante,Aciertos,Acreditado,Detalles
8603,111,S,Cita para entregar documentación.
8621,66,,
8622,54,,
8654,,N,
8664,74,,
8667,89,,
8668,37,,
8670,,N,
8671,82,,
8674,76,,
8684,40,,
8687,58,,
8715,,N,
8731,112,S,
8741,72,,
8742,37,,
8756,34,,
8767,108,S,Cita para entregar documentación.
8770,53,,
8779,,N,
8782,28,,
8796,90,,
8803,89,,
8813,77,,
8814,,N,
8816,,N,
8830,29,,
8835,30,,
8842,34,,
8848,104,,
8849,,N,
8850,,N,
8870,85,,
8891,68,,
8910,43,,
8918,77,,
8920,,N,
8927,93,,
8928,61,,
8938,108,S,
8946,50,,
8958,78,,
8961,,N,
8963,77,,
8970,,C,
8971,95,,
8981,59,,
8984,70,,
8985,38,,
8988,63,,
8994,101,,
8997,73,,
9001,76,,
9005,103,,
9007,53,,
9009,85,,
9011,,N,
9016,97,,
9025,95,,
9031,32,,
9034,61,,
9041,,N,
9052,72,,
9068,39,,
9087,44,,
9097,51,,
9101,98,,
9104,86,,
9108,99,,
9109,68,,
9135,53,,
9145,45,,
9150,75,,
9151,93,,
9162,46,,
9163,57,,
9169,105,,
9172,105,,
9178,44,,
9184,49,,
9185,42,,
9217,70,,
9235,27,,
9241,90,,
9252,45,,
9253,102,,
9274,41,,
9280,99,,
9287,104,,
9304,70,,
9305,49,,
9306,55,,
9307,89,,
9328,49,,
9340,,C,
9344,52,,
9368,64,,
9375,90,,
9382,97,,
9390,57,,
9391,32,,
9405,96,,
9412,90,,
9426,101,,
9427,56,,
9434,101,,
9441,61,,
9442,103,,
9451,108,S,
9459,46,,
9491,36,,
9494,61,,
9498,34,,
9507,92,,
9512,110,S,Cita para entregar documentación.
9530,66,,
9534,,N,
9541,,N,
9549,45,,
9552,55,,
9567,103,,
9589,74,,
9591,104,,
9593,85,,
9605,29,,
9621,77,,
9635,35,,
9636,81,,
9641,92,,
9644,60,,
9651,49,,
9653,,N,
9654,56,,
9662,42,,
9675,58,,
9676,115,S,
9677,100,,
9683,49,,
9692,77,,
9696,83,,
9700,56,,
9701,26,,
9707,92,,
9716,61,,
9718,34,,
9728,107,,
9731,35,,
9733,98,,
9740,62,,
9751,41,,
9756,,N,
9772,54,,
9781,,N,
9807,56,,
9829,86,,
9845,84,,
9846,68,,
9857,95,,
9860,34,,
9867,73,,
9889,80,,
9891,64,,
9900,108,S,Cita para entregar documentación.
9913,69,,
9916,61,,
9920,82,,
9923,44,,
9924,52,,
9925,17,,
9932,87,,
9937,73,,
9944,93,,
9962,50,,
9981,103,,
9985,94,,
9998,88,,
10013,107,,
10032,115,S,Cita para entregar documentación.
10039,43,,
10055,111,S,Cita para entregar documentación.
10058,108,S,
10066,83,,
10067,,N,
10072,103,,
10095,,N,
10103,55,,
